time,Signal
2.366,2.80940605174441
2.368,2.35267970520777
2.37,2.29229707298792
2.372,2.59329509660745
2.374,2.55048091216143
2.376,2.99049623935038
2.378,2.81961413498336
2.38,2.80570443085619
2.382,2.21583236238747
2.384,2.36477899235888
2.386,2.72148419727013
2.388,2.56229563354764
2.39,3.05948407442582
2.392,3.08061075067746
2.394,2.50984035483726
2.396,2.95244338098442
2.398,3.11436854015622
2.4,2.7978677019881
2.402,3.19443297437234
2.404,3.03200172343328
2.406,2.78336404048021
2.408,2.98804126446549
2.41,2.78919719024807
2.412,2.61228902166163
2.414,2.85018252378295
2.416,2.75940644011847
2.418,2.64505137895051
2.42,3.29165389348819
2.422,2.8326432927818
2.424,3.5912939026835
2.426,2.68925602308969
2.428,2.95332492095779
2.43,3.26475852814383
2.432,3.61468274663245
2.434,2.89292953083288
2.436,2.57073424613802
2.438,3.05478225845927
2.44,2.42375848234748
2.442,2.74354122425879
2.444,2.9132250917339
2.446,3.28450538386961
2.448,3.27476020747781
2.45,2.84133170075469
2.452,3.1327656839663
2.454,2.76519198192029
2.456,3.06590688967345
2.458,3.44815426731707
2.46,2.92659382512369
2.462,2.79540790412161
2.464,2.74156419882312
2.466,3.11252457628466
2.468,3.3047808979526
2.47,3.54731181742356
2.472,2.93183740608492
2.474,2.97055241541409
2.476,2.73784956692707
2.478,3.41728081365829
2.48,2.91707220092815
2.482,2.80376065090107
2.484,3.60703037682162
2.486,3.2007500383956
2.488,3.17871718013815
2.49,2.66817254512891
2.492,3.10607017797912
2.494,3.13794818990423
2.496,2.66026313220943
2.498,2.92622983196465
2.5,2.87852346703524
2.502,3.16438959712057
2.504,2.70997465335352
2.506,3.34480291906455
2.508,3.55958821947696
2.51,2.93902975849612
2.512,3.03357667169691
2.514,3.19420480144684
2.516,3.40921745584112
2.518,3.21087352500914
2.52,3.17940700950485
2.522,2.9214733820606
2.524,3.0028892525861
2.526,3.2623739236956
2.528,3.58923149014598
2.53,3.26091023878537
2.532,2.7345969438854
2.534,3.23233495457575
2.536,3.080789143386
2.538,3.04121467710557
2.54,3.05467745890747
2.542,2.86250389932809
2.544,3.03618927864495
2.546,2.90309930396328
2.548,3.03492495218993
2.55,3.18558105199523
2.552,3.20868415659058
2.554,3.09766374455326
2.556,3.12255154085949
2.558,3.18441151381231
2.56,3.31775536859485
2.562,3.57072117755696
2.564,3.3782152257501
2.566,3.11213759468129
2.568,NaN
2.57,3.1363678681644
2.572,2.68174259208459
2.574,2.51772259322267
2.576,2.7137407831302
2.578,3.16260044924272
2.58,3.05376423216771
2.582,3.02951115672557
2.584,3.26365751238442
2.586,3.05966066796054
2.588,3.07408882055953
2.59,3.45201244049363
2.592,3.50970018727396
2.594,4.01184283835291
2.596,3.37745049426064
2.598,3.3100777193202
2.6,3.12618767587971
2.602,3.24570270560828
2.604,3.29493791635541
2.606,2.78918782612403
2.608,3.24452810791192
2.61,3.55240488823213
2.612,3.16211168182691
2.614,3.48740121698106
2.616,3.64234499697651
2.618,3.67382784587831
2.62,3.58950243735454
2.622,2.68425287236662
2.624,3.19863789890073
2.626,3.64413496848475
2.628,3.49781738750494
2.63,3.38658865888433
2.632,3.52191579310617
2.634,3.73556001860477
2.636,3.44835740385367
2.638,3.18031585072348
2.64,3.35952257867244
2.642,3.35689169268681
2.644,3.69389862332392
2.646,NaN
2.648,3.60039153271959
2.65,3.4860999762863
2.652,3.33867199198225
2.654,3.47128589960808
2.656,3.52353510463713
2.658,3.0446550588101
2.66,3.52330951210052
2.662,NaN
2.664,3.44767251571759
2.666,3.95796585894315
2.668,3.6599019928219
2.67,3.37114731550369
2.672,3.4565504052583
2.674,3.42564506695247
2.676,3.58599856386687
2.678,3.74551314974698
2.68,3.43696595004564
2.682,3.66749096926114
2.684,4.06194899010458
2.686,3.8202010968188
2.688,3.79371110779934
2.69,3.3070536925616
2.692,NaN
2.694,3.63494750753541
2.696,NaN
2.698,3.08529683573893
2.7,3.12377746323142
2.702,3.89123965856387
2.704,3.36120829005763
2.706,4.21739878880403
2.708,2.93253318429237
2.71,3.73897693351779
2.712,3.6097390831589
2.714,3.38786746137265
2.716,NaN
2.718,3.38691267572146
2.72,NaN
2.722,3.6553954138271
2.724,3.1486274747706
2.726,NaN
2.728,3.56546412617954
2.73,3.99941510577172
2.732,3.71506754862825
2.734,3.68201868225294
2.736,3.87707974112966
2.738,NaN
2.74,4.10833245980821
2.742,3.41752620266118
2.744,3.70195244654985
2.746,3.58647628727738
2.748,3.7453204818572
2.75,3.12198687090225
2.752,4.16738171547067
2.754,3.87880929754439
2.756,4.32287942853782
2.758,4.14971912237495
2.76,3.73296055689989
2.762,3.45258156196727
2.764,3.21738529011477
2.766,3.74889187308387
2.768,3.81427229181705
2.77,4.06697581658966
2.772,3.47262087596381
2.774,4.00102178802025
2.776,3.7886591256217
2.778,3.53975234852684
2.78,4.00871570696217
2.782,3.86075268562855
2.784,3.71509399303705
2.786,4.35336285215785
2.788,3.97747657308637
2.79,NaN
2.792,3.88694077790745
2.794,3.83428629980738
2.796,3.86469901053315
2.798,3.95312647895597
2.8,3.64040111781794
2.802,3.58673598785471
2.804,3.93840360877646
2.806,4.4000812398353
2.808,3.74683089859493
2.81,3.5393627754777
2.812,3.77589752343414
2.814,3.70651653244621
2.816,3.75775589962991
2.818,4.00283130485611
2.82,3.82536936252278
2.822,3.69023792626353
2.824,3.73956497387777
2.826,3.48006523910482
2.828,3.62307471612333
2.83,3.46111538908699
2.832,3.73428228463474
2.834,3.56758847607497
2.836,3.68498761257465
2.838,3.81063344364995
2.84,3.54496950574319
2.842,3.90324195809763
2.844,4.01508782011909
2.846,3.62791030170394
2.848,4.25493615165639
2.85,3.44878426352372
2.852,3.81091064762297
2.854,3.48685287411818
2.856,3.83265673166791
2.858,3.54263260127226
2.86,3.77109563331344
2.862,3.72504900609113
2.864,3.59545143421325
2.866,3.3351609309209
2.868,4.12777971131607
2.87,4.56192309182295
2.872,4.63247300912135
2.874,3.82139133467923
2.876,3.95878916347773
2.878,3.83638680186745
2.88,NaN
2.882,3.70744765397105
2.884,3.4106851960359
2.886,NaN
2.888,3.62580579179696
2.89,3.42598478369669
2.892,4.71233603315604
2.894,3.93337887496163
2.896,4.12784258046112
2.898,4.3676892731889
2.9,3.50776585604011
2.902,4.14035728731928
2.904,4.17012983103263
2.906,4.04769334419822
2.908,4.07325539009795
2.91,3.87064923314253
2.912,4.24904021064731
2.914,3.78020344060991
2.916,3.79930850136893
2.918,4.25883653644446
2.92,4.55018384869791
2.922,3.93126111183633
2.924,3.89858823749767
2.926,4.17543979662432
2.928,4.37760373175395
2.93,4.34914433906628
2.932,NaN
2.934,3.87405235318198
2.936,4.25607538544939
2.938,4.04612145999285
2.94,4.4856944586652
2.942,NaN
2.944,4.12033408948638
2.946,4.46751702038849
2.948,3.93472962710608
2.95,3.89834497725523
2.952,3.80825668722761
2.954,4.0072565154516
2.956,4.03321595376399
2.958,4.13686761723307
2.96,3.83328474956057
2.962,4.12546717332989
2.964,3.92193190588357
2.966,3.99483660390909
2.968,3.85633673366542
2.97,4.02535013577888
2.972,5.18332972127794
2.974,5.13687773287177
2.976,4.46091385355518
2.978,4.35520800997249
2.98,3.73775352019066
2.982,3.94795245318685
2.984,3.9396159547084
2.986,4.28810680268033
2.988,4.27446295176073
2.99,4.16413116811555
2.992,4.03149644167946
2.994,3.85779190848927
2.996,4.13907882560387
2.998,4.4811343103785
3,4.26947619381676
3.002,4.19742698538242
3.004,4.34218190108106
3.006,4.32200337196895
3.008,3.66355703884399
3.01,4.15585845243914
3.012,4.02414257689693
3.014,3.54339817756325
3.016,3.75668699711556
3.018,4.06090429379086
3.02,4.4060871059664
3.022,4.09122884121566
3.024,4.2402213362442
3.026,3.89365228931896
3.028,3.51732601571789
3.03,4.1941331064443
3.032,3.88201543275075
3.034,4.52052914912293
3.036,4.69063369783795
3.038,4.05991932822941
3.04,4.53058098688702
3.042,4.46008013244826
3.044,3.7507066783054
3.046,4.16641776434581
3.048,4.25593488607327
3.05,4.33564306117551
3.052,4.38289611524477
3.054,4.38326431073281
3.056,4.38552101438282
3.058,4.08925325922879
3.06,4.29779626274035
3.062,3.50911970487837
3.064,3.83542006854958
3.066,4.54742110250143
3.068,3.98948599046056
3.07,4.2868214228493
3.072,4.64180794745374
3.074,3.92348319844837
3.076,3.90312648811414
3.078,4.04382198770814
3.08,4.32465054637639
3.082,4.13156996611247
3.084,3.90029268748662
3.086,3.7223561568316
3.088,4.08373685654714
3.09,NaN
3.092,4.03531128696558
3.094,4.11776806918343
3.096,3.86818960561039
3.098,4.36200824939986
3.1,3.54524590422501
3.102,4.24138008168053
3.104,4.39903906024454
3.106,3.94398334799471
3.108,4.1817778416332
3.11,4.28668324647485
3.112,NaN
3.114,4.19544849133814
3.116,4.32332707775785
3.118,3.9186694197049
3.12,4.45045236396681
3.122,4.52832742908167
3.124,4.29635042996457
3.126,4.20453006163712
3.128,3.85061812844381
3.13,4.34835747727128
3.132,3.83505960286611
3.134,4.67692942194085
3.136,4.35748396248692
3.138,4.27880513665727
3.14,4.08106799999488
3.142,3.5460118658902
3.144,3.83993576631441
3.146,4.30792754738341
3.148,4.92172860339489
3.15,4.41970624028774
3.152,4.29016211903381
3.154,4.03421792627435
3.156,4.23304467634161
3.158,4.48455893343768
3.16,4.11916787797483
3.162,4.76234212298166
3.164,3.82816389190083
3.166,4.08076362290775
3.168,4.20872798523673
3.17,3.60615346244145
3.172,NaN
3.174,4.21425021598531
3.176,4.21436624209463
3.178,4.42778216654131
3.18,4.5016603917796
3.182,4.42836296221275
3.184,4.04618410654367
3.186,4.17194756524457
3.188,4.29102508577841
3.19,3.80698296409415
3.192,3.87221774370412
3.194,4.05391252023425
3.196,4.20424621728426
3.198,4.71713914010398
3.2,4.4179236414965
3.202,4.044849334764
3.204,3.98769733230566
3.206,4.63535892020346
3.208,4.99404783897806
3.21,4.22295347152735
3.212,4.02776859215386
3.214,3.74630877297247
3.216,4.46124858651182
3.218,4.25428556747178
3.22,4.51558055482525
3.222,3.89190514264018
3.224,4.23521866390463
3.226,3.96533219169824
3.228,4.54250304548837
3.23,3.99310078331915
3.232,4.13064731896467
3.234,4.05090666718856
3.236,4.45179511735925
3.238,4.28046165629292
3.24,3.84897056277226
3.242,3.95868606448896
3.244,3.83301669282379
3.246,4.29665008230619
3.248,4.24270345700839
3.25,3.65064406274775
3.252,3.56733740149841
3.254,4.12536270235267
3.256,4.34470443335073
3.258,4.18422263202634
3.26,3.66844974535207
3.262,3.66402611765026
3.264,4.3876398300128
3.266,4.08182575685141
3.268,4.00745788442612
3.27,4.51605596465677
3.272,3.8800914820901
3.274,4.15747090717331
3.276,4.23995995201842
3.278,NaN
3.28,3.85378663446535
3.282,4.21498343689291
3.284,4.92999504991937
3.286,3.64920127724144
3.288,4.23089950634469
3.29,4.02935908710589
3.292,3.84771935536046
3.294,3.84377865696377
3.296,4.24024383976845
3.298,4.78303480643999
3.3,3.84764475246346
3.302,4.24549838748846
3.304,3.9128827947729
3.306,4.67093440199205
3.308,4.23869884367083
3.31,4.03123804164813
3.312,4.25585427690352
3.314,4.0654715963174
3.316,4.39653408748588
3.318,4.00589827121111
3.32,3.72232412796837
3.322,4.12983174411527
3.324,4.52132879729231
3.326,3.69112524722459
3.328,3.97447577928785
3.33,4.34566895463618
3.332,3.46519752356785
3.334,4.22585745045713
3.336,4.26107406156688
3.338,4.09616710575548
3.34,3.79796176557181
3.342,4.02377557874732
3.344,4.05072999808218
3.346,4.30018162746314
3.348,4.21546810488378
3.35,3.90812371058186
3.352,4.49591192519395
3.354,3.99142842972892
3.356,3.759573467859
3.358,3.86853548749646
3.36,4.25429807742562
3.362,4.05190828759909
3.364,4.2566054832348
3.366,4.00729170129465
3.368,4.72912494330814
3.37,3.47991416549617
3.372,3.85133252016236
3.374,3.94732266188508
3.376,3.99582019469654
3.378,4.40231885319379
3.38,4.02771643743648
3.382,3.92379859206443
3.384,3.97519968271004
3.386,4.17640045365086
3.388,3.74043290699695
3.39,4.07879019392127
3.392,3.47029997563423
3.394,3.91240610502074
3.396,3.6497211502939
3.398,3.73259059358574
3.4,4.00937466330604
3.402,3.58323566296661
3.404,3.6201873702207
3.406,3.45821902254759
3.408,3.24049749490851
3.41,3.85964515339233
3.412,4.2499531170583
3.414,3.84255430395632
3.416,3.8229318429922
3.418,3.5750578337783
3.42,4.36001140416592
3.422,3.80610703953257
3.424,4.26502983593418
3.426,3.98128908828537
3.428,3.78962815814973
3.43,4.18901416544046
3.432,4.15490613371874
3.434,3.82252606684975
3.436,4.24050621147745
3.438,4.38184968227953
3.44,3.82349550103691
3.442,3.7621731881798
3.444,3.9559451837447
3.446,3.93573596552648
3.448,4.06809648431595
3.45,3.74477937942209
3.452,4.03158311658035
3.454,4.127200288961
3.456,3.86143709197064
3.458,3.84969284188243
3.46,3.42291689742619
3.462,NaN
3.464,NaN
3.466,3.4123392561821
3.468,3.73452645763447
3.47,3.29199300983285
3.472,4.44567796414401
3.474,3.9890145223484
3.476,3.14228895237176
3.478,3.4115504977335
3.48,3.72107207011062
3.482,3.23466083778333
3.484,3.60583221897524
3.486,4.06635783753099
3.488,NaN
3.49,NaN
3.492,3.42424018732214
3.494,3.55320274604091
3.496,3.30959934436875
3.498,3.81947664393016
3.5,3.56968002125741
3.502,3.93546332808485
3.504,4.06671806809805
3.506,4.01378249099364
3.508,3.67522921293772
3.51,3.5295265387633
3.512,3.30854103621076
3.514,3.70630636968348
3.516,3.95358566391017
3.518,3.55843763018626
3.52,3.60367771678588
3.522,3.83550325637283
3.524,3.90471236445803
3.526,3.21536944278709
3.528,3.6953202382265
3.53,3.6889576117995
3.532,3.57972881742453
3.534,NaN
3.536,3.50548219768197
3.538,3.36169464196866
3.54,3.68715123354355
3.542,3.73706835614726
3.544,3.5286433509546
3.546,3.82748342307473
3.548,3.12797607043247
3.55,3.25562929920627
3.552,NaN
3.554,3.72392601610157
3.556,3.26487492187404
3.558,3.48090823470254
3.56,3.85427541145348
3.562,3.56143539129955
3.564,3.40862408205309
3.566,3.28082157718995
3.568,3.45784610349183
3.57,NaN
3.572,3.06423113631568
3.574,3.49315787674871
3.576,3.74292250454186
3.578,3.07651624523559
3.58,3.69806023643885
3.582,3.69672579994039
3.584,3.22160562834317
3.586,3.02937326978634
3.588,3.6051349711182
3.59,3.7121251142359
3.592,3.63777317849201
3.594,3.68737817722317
3.596,3.09830540091828
3.598,3.62250644562258
3.6,3.26774655865642
3.602,3.26772546979305
3.604,2.96374182586105
3.606,3.75493757383233
3.608,3.47174605908956
3.61,3.71465490090934
3.612,3.86120645003017
3.614,3.06105447243171
3.616,3.58944372055419
3.618,3.38701219148091
3.62,3.65941024927146
3.622,3.71172310084466
3.624,3.61982897639676
3.626,3.12266735656337
3.628,3.32425941149435
3.63,3.43569276962904
3.632,4.29824423372717
3.634,3.71289803388245
3.636,4.03532180060116
3.638,3.45769033271854
3.64,3.39109179265488
3.642,3.50568546249726
3.644,3.15758725009775
3.646,3.68257767501884
3.648,3.25697722107985
3.65,NaN
3.652,3.55383320956898
3.654,2.81616827865698
3.656,2.7275916621555
3.658,3.36152263903541
3.66,2.9838515748853
3.662,2.99002370218768
3.664,3.20877034544483
3.666,3.10478983057909
3.668,3.1787246682421
3.67,3.3212719255487
3.672,2.88317935938372
3.674,2.86054908069815
3.676,2.59205075201846
3.678,3.09889095560485
3.68,3.40931219809804
3.682,2.99340708817661
3.684,3.34853801371197
3.686,3.35428233399194
3.688,3.48345710725231
3.69,3.4770841419555
3.692,2.9676526929778
3.694,2.91128370276671
3.696,3.17687767376414
3.698,2.95692622909886
3.7,3.58622246857412
3.702,3.55836743621498
3.704,3.16696481778088
3.706,3.00429245697649
3.708,3.27967625719716
3.71,2.92355197050732
3.712,3.07692612571059
3.714,2.94928535784375
3.716,3.13409275766686
3.718,3.43491084214829
3.72,3.31313557896221
3.722,3.42745727560203
3.724,2.80394408647894
3.726,3.12627891250926
3.728,2.77131228809606
3.73,3.17574175304132
3.732,3.15197749577142
3.734,3.43713496980345
3.736,3.37198313853389
3.738,3.23215257576978
3.74,2.87863409835058
3.742,2.88132766389553
3.744,2.40262646133387
3.746,2.87757215120625
3.748,2.54067287203629
3.75,3.27894773354084
3.752,3.26455015906311
3.754,3.02942272212804
3.756,2.86838278456629
3.758,3.01879347122526
3.76,3.45135548539404
3.762,3.36854915514238
3.764,2.82325307310843
3.766,3.00228153704096
3.768,2.60958278539666
3.77,3.0599260904532
3.772,NaN
3.774,3.19767500045696
3.776,2.46227615835671
3.778,3.06700990681358
3.78,2.6503434395848
3.782,2.7906277942438
3.784,3.13398628362726
3.786,2.98103632451316
3.788,2.83644629046336
3.79,3.06158570583888
3.792,3.3639156894283
3.794,2.68052130653333
3.796,2.45654605812707
3.798,2.50691399571483
3.8,2.56631635929337
3.802,2.64225446807868
3.804,3.01064368249233
3.806,2.20593398892451
3.808,2.89648411722016
3.81,2.58620288805501
3.812,3.1436367723259
3.814,2.55114250102657
3.816,2.80412753364952
3.818,2.5146379790287
3.82,2.58550442447691
3.822,2.70599442625997
3.824,2.7094670288012
3.826,2.61473672902611
3.828,3.10475692689375
3.83,2.92538979823936
3.832,3.31098493758701
3.834,NaN
3.836,3.06263413472615
3.838,2.10698501429482
3.84,2.92242021768625
3.842,2.83643994087282
3.844,2.6068786790956
3.846,2.92187622854604
3.848,2.97070685910778
3.85,3.01165382997817
3.852,2.82167097018729
3.854,2.87022346875129
3.856,2.48187416754227
3.858,2.34971106794278
3.86,2.59217265967346
3.862,2.72262413704356
3.864,2.94615219735391
3.866,2.41793151360209
3.868,2.5024707935722
3.87,3.53589226328815
3.872,2.45101941511263
3.874,3.20813999079393
3.876,2.91465714006852
3.878,NaN
3.88,2.58290112276166
3.882,2.54461142135141
3.884,2.74550870502376
3.886,3.0074661059913
3.888,2.10075488743278
3.89,3.19354715168068
3.892,2.81410821715731
3.894,2.41045438608729
3.896,2.53168582154639
3.898,2.65373849563923
3.9,2.64710189198115
3.902,2.91288273667321
3.904,2.87410833691853
3.906,2.43386559291519
3.908,2.49692992810749
3.91,2.7504728569281
3.912,2.56090631963064
3.914,2.86017348897617
3.916,2.30772156907298
3.918,2.64975005040977
3.92,2.58925204244484
3.922,2.914822428356
3.924,2.08814475197273
3.926,2.48656179442438
3.928,2.49694121064855
3.93,1.77288952184538
3.932,2.84447118809827
3.934,3.30740715548828
3.936,2.38959062211098
3.938,2.53997786869763
3.94,2.30912282028621
3.942,2.55844937706014
3.944,2.3238697331773
3.946,2.4019626722225
3.948,2.91263397192854
3.95,2.16772662628298
3.952,2.24385220618794
3.954,2.38857952864413
3.956,NaN
3.958,2.83266373398559
3.96,3.00503103254451
3.962,2.09698826844816
3.964,2.19295364549523
3.966,2.53623097326188
3.968,2.26072146284781
3.97,2.96764602641946
3.972,2.85542642380285
3.974,2.52726197451889
3.976,2.52355472174038
3.978,2.24786790953234
3.98,2.57342099539448
3.982,2.67751594204671
3.984,2.37672773648936
3.986,2.90768658604381
3.988,2.52544464421261
3.99,2.28624388994807
3.992,2.42560712738474
3.994,2.6383553714409
3.996,2.18500399411935
3.998,2.27390769749441
4,NaN
